relative_path,file_role,role_note,old,domain,repository_url,number_of_imports,number_of_external_imports,number_of_internal_imports,number_of_standard_imports,number_of_classes,number_of_functions,is_entry_point,has_wait_state,number_of_decorators,number_of_base_classes,has_model_in_path,has_view_in_path,has_test_in_path,has_util_in_path,has_migration_in_path,has_script_in_path,has_middleware_in_path,has_enum_in_path,has_config_in_path,path_depth,functions_to_classes_ratio,external_import_ratio,code_complexity
ansible-ansible-8b062bb/test/units/plugins/action/test_raw.py,,,,,https://api.github.com/repos/ansible/ansible,7,1,2,4,1,7,0,1,0,1,0,0,1,0,0,0,0,0,0,5,7.0,0.1428571428571428,4
ansible-ansible-8b062bb/test/units/plugins/action/test_reboot.py,,,,,https://api.github.com/repos/ansible/ansible,7,3,2,2,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.4285714285714285,3
ansible-ansible-8b062bb/test/units/plugins/become/conftest.py,,,,,https://api.github.com/repos/ansible/ansible,4,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.75,0
ansible-ansible-8b062bb/test/units/plugins/become/test_su.py,,,,,https://api.github.com/repos/ansible/ansible,6,3,1,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.5,0
ansible-ansible-8b062bb/test/units/plugins/become/test_sudo.py,,,,,https://api.github.com/repos/ansible/ansible,8,5,1,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.625,0
ansible-ansible-8b062bb/test/units/plugins/cache/test_cache.py,,,,,https://api.github.com/repos/ansible/ansible,9,4,1,4,4,22,0,0,0,3,0,0,1,0,0,0,0,0,0,5,5.5,0.4444444444444444,3
ansible-ansible-8b062bb/test/units/plugins/callback/test_callback.py,,,,,https://api.github.com/repos/ansible/ansible,11,1,4,6,5,33,0,0,0,2,0,0,1,0,0,0,0,0,0,5,6.6,0.0909090909090909,2
ansible-ansible-8b062bb/test/units/plugins/connection/test_connection.py,,,,,https://api.github.com/repos/ansible/ansible,6,2,1,3,3,11,0,0,1,2,0,0,1,0,0,0,0,0,0,5,3.6666666666666665,0.3333333333333333,3
ansible-ansible-8b062bb/test/units/plugins/connection/test_local.py,,,,,https://api.github.com/repos/ansible/ansible,5,1,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,1.0,0.2,1
ansible-ansible-8b062bb/test/units/plugins/connection/test_psrp.py,,,,,https://api.github.com/repos/ansible/ansible,8,3,1,4,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,5,2.0,0.375,1
ansible-ansible-8b062bb/test/units/plugins/connection/test_ssh.py,,,,,https://api.github.com/repos/ansible/ansible,18,7,3,8,4,25,0,0,1,2,0,0,1,0,0,0,0,0,0,5,6.25,0.3888888888888889,3
ansible-ansible-8b062bb/test/units/plugins/connection/test_winrm.py,,,,,https://api.github.com/repos/ansible/ansible,11,5,2,4,2,14,0,0,0,1,0,0,1,0,0,0,0,0,0,5,7.0,0.4545454545454545,1
ansible-ansible-8b062bb/test/units/plugins/filter/test_core.py,,,,,https://api.github.com/repos/ansible/ansible,11,6,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.5454545454545454,0
ansible-ansible-8b062bb/test/units/plugins/filter/test_mathstuff.py,,,,,https://api.github.com/repos/ansible/ansible,5,3,0,2,4,19,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4.75,0.6,0
ansible-ansible-8b062bb/test/units/plugins/inventory/test_constructed.py,,,,,https://api.github.com/repos/ansible/ansible,7,3,3,1,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.4285714285714285,0
ansible-ansible-8b062bb/test/units/plugins/inventory/test_inventory.py,,,,,https://api.github.com/repos/ansible/ansible,11,2,4,5,2,10,0,0,0,1,0,0,1,0,0,0,0,0,0,5,5.0,0.1818181818181818,1
ansible-ansible-8b062bb/test/units/plugins/loader_fixtures/import_fixture.py,,,,,https://api.github.com/repos/ansible/ansible,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1.0,0.0,0
ansible-ansible-8b062bb/test/units/plugins/lookup/test_env.py,,,,,https://api.github.com/repos/ansible/ansible,4,2,0,2,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.5,3
ansible-ansible-8b062bb/test/units/plugins/lookup/test_ini.py,,,,,https://api.github.com/repos/ansible/ansible,3,0,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,1.0,0.0,1
ansible-ansible-8b062bb/test/units/plugins/lookup/test_password.py,,,,,https://api.github.com/repos/ansible/ansible,15,6,6,3,11,46,0,1,1,2,0,0,1,0,0,0,0,0,0,5,4.181818181818182,0.4,6
ansible-ansible-8b062bb/test/units/plugins/lookup/test_template.py,,,,,https://api.github.com/repos/ansible/ansible,6,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.5,0
ansible-ansible-8b062bb/test/units/plugins/lookup/test_url.py,,,,,https://api.github.com/repos/ansible/ansible,3,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.6666666666666666,3
ansible-ansible-8b062bb/test/units/plugins/shell/test_cmd.py,,,,,https://api.github.com/repos/ansible/ansible,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.3333333333333333,0
ansible-ansible-8b062bb/test/units/plugins/shell/test_powershell.py,,,,,https://api.github.com/repos/ansible/ansible,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.0,0
ansible-ansible-8b062bb/test/units/plugins/strategy/test_linear.py,,,,,https://api.github.com/repos/ansible/ansible,11,2,6,3,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,5,2.0,0.1818181818181818,2
ansible-ansible-8b062bb/test/units/plugins/test/test_all.py,,,,,https://api.github.com/repos/ansible/ansible,14,5,2,7,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2.5,0.3571428571428571,0
ansible-ansible-8b062bb/test/units/plugins/test/test_core.py,,,,,https://api.github.com/repos/ansible/ansible,5,4,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.8,0
ansible-ansible-8b062bb/test/units/plugins/test_plugins.py,,,,,https://api.github.com/repos/ansible/ansible,8,0,3,5,1,10,0,0,1,1,0,0,1,0,0,0,0,0,0,4,10.0,0.0,2
ansible-ansible-8b062bb/test/units/regex/test_invalid_var_names.py,,,,,https://api.github.com/repos/ansible/ansible,3,1,0,2,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,4,3.0,0.3333333333333333,1
ansible-ansible-8b062bb/test/units/template/test_template.py,,,,,https://api.github.com/repos/ansible/ansible,22,11,5,6,1,38,0,0,0,1,0,0,1,0,0,0,0,0,0,4,38.0,0.5,1
ansible-ansible-8b062bb/test/units/test_context.py,,,,,https://api.github.com/repos/ansible/ansible,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1.0,0.0,0
ansible-ansible-8b062bb/test/units/test_no_tty.py,,,,,https://api.github.com/repos/ansible/ansible,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0
ansible-ansible-8b062bb/test/units/test_utils/controller/display.py,,,,,https://api.github.com/repos/ansible/ansible,6,2,0,4,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,5,0.0,0.3333333333333333,0
ansible-ansible-8b062bb/test/units/utils/collection_loader/fixtures/collections/ansible_collections/ansible/builtin/plugins/modules/shouldnotload.py,,,,,https://api.github.com/repos/ansible/ansible,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0.0,0.0,0
ansible-ansible-8b062bb/test/units/utils/collection_loader/fixtures/collections/ansible_collections/testns/testcoll/plugins/action/my_action.py,,,,,https://api.github.com/repos/ansible/ansible,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0.0,0.0,0
ansible-ansible-8b062bb/test/units/utils/collection_loader/fixtures/collections/ansible_collections/testns/testcoll/plugins/module_utils/my_other_util.py,,,,,https://api.github.com/repos/ansible/ansible,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0.0,0.0,0
ansible-ansible-8b062bb/test/units/utils/collection_loader/fixtures/collections/ansible_collections/testns/testcoll/plugins/module_utils/my_util.py,,,,,https://api.github.com/repos/ansible/ansible,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0.0,0.0,0
ansible-ansible-8b062bb/test/units/utils/collection_loader/fixtures/collections/ansible_collections/testns/testcoll/plugins/modules/amodule.py,,,,,https://api.github.com/repos/ansible/ansible,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0.0,0.0,0
ansible-ansible-8b062bb/test/units/utils/collection_loader/test_collection_loader.py,,,,,https://api.github.com/repos/ansible/ansible,50,20,21,9,1,49,0,0,0,0,0,0,1,1,0,0,0,0,0,5,49.0,0.4,0
ansible-ansible-8b062bb/test/units/utils/conftest.py,,,,,https://api.github.com/repos/ansible/ansible,3,1,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.3333333333333333,0
ansible-ansible-8b062bb/test/units/utils/display/test_broken_cowsay.py,,,,,https://api.github.com/repos/ansible/ansible,3,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0.0,0.0,0
ansible-ansible-8b062bb/test/units/utils/display/test_curses.py,,,,,https://api.github.com/repos/ansible/ansible,7,1,1,5,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0.0,0.1428571428571428,0
ansible-ansible-8b062bb/test/units/utils/display/test_display.py,,,,,https://api.github.com/repos/ansible/ansible,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0.0,0.0,0
ansible-ansible-8b062bb/test/units/utils/display/test_logger.py,,,,,https://api.github.com/repos/ansible/ansible,5,2,0,3,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0.0,0.4,0
ansible-ansible-8b062bb/test/units/utils/display/test_warning.py,,,,,https://api.github.com/repos/ansible/ansible,5,2,2,1,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0.0,0.4,0
ansible-ansible-8b062bb/test/units/utils/test_cleanup_tmp_file.py,,,,,https://api.github.com/repos/ansible/ansible,4,0,1,3,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.0,0
ansible-ansible-8b062bb/test/units/utils/test_context_objects.py,,,,,https://api.github.com/repos/ansible/ansible,5,2,1,2,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4.0,0.4,0
ansible-ansible-8b062bb/test/units/utils/test_datatag.py,,,,,https://api.github.com/repos/ansible/ansible,15,6,6,3,1,12,0,0,1,1,0,0,1,1,0,0,0,0,0,4,12.0,0.4,2
ansible-ansible-8b062bb/test/units/utils/test_display.py,,,,,https://api.github.com/repos/ansible/ansible,18,7,4,7,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.3888888888888889,0
ansible-ansible-8b062bb/test/units/utils/test_encrypt.py,,,,,https://api.github.com/repos/ansible/ansible,7,4,2,1,2,13,0,0,0,0,0,0,1,1,0,0,0,0,0,4,6.5,0.5714285714285714,0
ansible-ansible-8b062bb/test/units/utils/test_errors.py,,,,,https://api.github.com/repos/ansible/ansible,4,1,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.25,0
ansible-ansible-8b062bb/test/units/utils/test_helpers.py,,,,,https://api.github.com/repos/ansible/ansible,6,1,3,2,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.1666666666666666,0
ansible-ansible-8b062bb/test/units/utils/test_isidentifier.py,,,,,https://api.github.com/repos/ansible/ansible,3,1,1,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.3333333333333333,0
ansible-ansible-8b062bb/test/units/utils/test_json.py,,,,,https://api.github.com/repos/ansible/ansible,5,3,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.6,0
ansible-ansible-8b062bb/test/units/utils/test_jsonrpc.py,,,,,https://api.github.com/repos/ansible/ansible,5,0,3,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2.0,0.0,0
ansible-ansible-8b062bb/test/units/utils/test_listify.py,,,,,https://api.github.com/repos/ansible/ansible,6,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.3333333333333333,0
ansible-ansible-8b062bb/test/units/utils/test_plugin_docs.py,,,,,https://api.github.com/repos/ansible/ansible,4,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.25,0
ansible-ansible-8b062bb/test/units/utils/test_serialization.py,,,,,https://api.github.com/repos/ansible/ansible,19,10,6,3,0,15,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.5263157894736842,0
ansible-ansible-8b062bb/test/units/utils/test_serialization_profiles.py,,,,,https://api.github.com/repos/ansible/ansible,37,10,17,10,5,17,0,0,1,0,0,0,1,1,0,0,0,0,0,4,3.4,0.2702702702702703,1
ansible-ansible-8b062bb/test/units/utils/test_shlex.py,,,,,https://api.github.com/repos/ansible/ansible,3,1,0,2,1,5,0,0,0,1,0,0,1,1,0,0,0,0,0,4,5.0,0.3333333333333333,1
ansible-ansible-8b062bb/test/units/utils/test_vars.py,,,,,https://api.github.com/repos/ansible/ansible,11,2,5,4,1,18,0,0,0,1,0,0,1,1,0,0,0,0,0,4,18.0,0.1818181818181818,1
ansible-ansible-8b062bb/test/units/utils/test_version.py,,,,,https://api.github.com/repos/ansible/ansible,7,1,5,1,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.1428571428571428,0
ansible-ansible-8b062bb/test/units/vars/test_module_response_deepcopy.py,,,,,https://api.github.com/repos/ansible/ansible,2,0,1,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0.0,0.0,0
ansible-ansible-8b062bb/test/units/vars/test_variable_manager.py,,,,,https://api.github.com/repos/ansible/ansible,11,2,5,4,1,7,0,0,1,1,0,0,1,0,0,0,0,0,0,4,7.0,0.1818181818181818,2
encode-django-rest-framework-156bd5d/rest_framework/apps.py,,,,,https://api.github.com/repos/encode/django-rest-framework,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,0.5,1
encode-django-rest-framework-156bd5d/rest_framework/authentication.py,,,,,https://api.github.com/repos/encode/django-rest-framework,9,5,2,2,6,15,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2.5,0.5555555555555556,2
encode-django-rest-framework-156bd5d/rest_framework/authtoken/admin.py,,,,,https://api.github.com/repos/encode/django-rest-framework,9,5,4,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2.0,0.5555555555555556,2
encode-django-rest-framework-156bd5d/rest_framework/authtoken/apps.py,,,,,https://api.github.com/repos/encode/django-rest-framework,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.0,1.0,1
encode-django-rest-framework-156bd5d/rest_framework/authtoken/management/commands/drf_create_token.py,,,,,https://api.github.com/repos/encode/django-rest-framework,4,3,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3.0,0.75,1
encode-django-rest-framework-156bd5d/rest_framework/authtoken/migrations/0001_initial.py,,,,,https://api.github.com/repos/encode/django-rest-framework,3,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
encode-django-rest-framework-156bd5d/rest_framework/authtoken/migrations/0002_auto_20160226_1747.py,,,,,https://api.github.com/repos/encode/django-rest-framework,3,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
encode-django-rest-framework-156bd5d/rest_framework/authtoken/migrations/0003_tokenproxy.py,,,,,https://api.github.com/repos/encode/django-rest-framework,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
encode-django-rest-framework-156bd5d/rest_framework/authtoken/migrations/0004_alter_tokenproxy_options.py,,,,,https://api.github.com/repos/encode/django-rest-framework,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
encode-django-rest-framework-156bd5d/rest_framework/authtoken/models.py,,,,,https://api.github.com/repos/encode/django-rest-framework,4,3,0,1,4,4,0,0,2,2,1,0,0,0,0,0,0,0,0,3,1.0,0.75,4
encode-django-rest-framework-156bd5d/rest_framework/authtoken/serializers.py,,,,,https://api.github.com/repos/encode/django-rest-framework,3,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1.0,0.6666666666666666,1
encode-django-rest-framework-156bd5d/rest_framework/authtoken/views.py,,,,,https://api.github.com/repos/encode/django-rest-framework,6,2,4,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3.0,0.3333333333333333,1
encode-django-rest-framework-156bd5d/rest_framework/checks.py,,,,,https://api.github.com/repos/encode/django-rest-framework,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0.75,1
encode-django-rest-framework-156bd5d/rest_framework/compat.py,,,,,https://api.github.com/repos/encode/django-rest-framework,18,8,3,7,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,2,15.0,0.4444444444444444,1
encode-django-rest-framework-156bd5d/rest_framework/decorators.py,,,,,https://api.github.com/repos/encode/django-rest-framework,3,1,1,1,1,34,0,0,0,1,0,0,0,0,0,0,0,0,0,2,34.0,0.3333333333333333,1
encode-django-rest-framework-156bd5d/rest_framework/exceptions.py,,,,,https://api.github.com/repos/encode/django-rest-framework,8,5,2,1,12,19,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1.5833333333333333,0.625,3
encode-django-rest-framework-156bd5d/rest_framework/fields.py,,,,,https://api.github.com/repos/encode/django-rest-framework,50,31,9,10,40,126,0,0,2,8,0,0,0,0,0,0,0,0,0,2,3.15,0.62,10
encode-django-rest-framework-156bd5d/rest_framework/filters.py,,,,,https://api.github.com/repos/encode/django-rest-framework,13,10,1,2,3,20,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6.666666666666667,0.7692307692307693,1
encode-django-rest-framework-156bd5d/rest_framework/generics.py,,,,,https://api.github.com/repos/encode/django-rest-framework,7,4,3,0,10,28,0,0,1,7,0,0,0,0,0,0,0,0,0,2,2.8,0.5714285714285714,8
encode-django-rest-framework-156bd5d/rest_framework/management/commands/generateschema.py,,,,,https://api.github.com/repos/encode/django-rest-framework,4,3,1,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,4,3.0,0.75,1
encode-django-rest-framework-156bd5d/rest_framework/metadata.py,,,,,https://api.github.com/repos/encode/django-rest-framework,7,4,3,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2.5,0.5714285714285714,1
encode-django-rest-framework-156bd5d/rest_framework/mixins.py,,,,,https://api.github.com/repos/encode/django-rest-framework,3,2,1,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.6666666666666666,0
encode-django-rest-framework-156bd5d/rest_framework/negotiation.py,,,,,https://api.github.com/repos/encode/django-rest-framework,6,3,3,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.0,0.5,1
encode-django-rest-framework-156bd5d/rest_framework/pagination.py,,,,,https://api.github.com/repos/encode/django-rest-framework,15,6,5,4,4,48,0,0,0,1,0,0,0,0,0,0,0,0,0,2,12.0,0.4,1
encode-django-rest-framework-156bd5d/rest_framework/parsers.py,,,,,https://api.github.com/repos/encode/django-rest-framework,13,9,2,2,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.1666666666666667,0.6923076923076923,1
encode-django-rest-framework-156bd5d/rest_framework/permissions.py,,,,,https://api.github.com/repos/encode/django-rest-framework,2,2,0,0,15,31,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2.066666666666667,1.0,4
encode-django-rest-framework-156bd5d/rest_framework/relations.py,,,,,https://api.github.com/repos/encode/django-rest-framework,24,12,9,3,11,44,0,0,2,6,0,0,0,0,0,0,0,0,0,2,4.0,0.5,8
encode-django-rest-framework-156bd5d/rest_framework/renderers.py,,,,,https://api.github.com/repos/encode/django-rest-framework,31,22,6,3,12,34,0,0,0,5,0,0,0,0,0,0,0,0,0,2,2.833333333333333,0.7096774193548387,5
encode-django-rest-framework-156bd5d/rest_framework/request.py,,,,,https://api.github.com/repos/encode/django-rest-framework,11,8,0,3,5,32,0,0,2,1,0,0,0,0,0,0,0,0,0,2,6.4,0.7272727272727273,3
encode-django-rest-framework-156bd5d/rest_framework/response.py,,,,,https://api.github.com/repos/encode/django-rest-framework,3,1,1,1,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,2,5.0,0.3333333333333333,2
encode-django-rest-framework-156bd5d/rest_framework/reverse.py,,,,,https://api.github.com/repos/encode/django-rest-framework,5,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.6,0
encode-django-rest-framework-156bd5d/rest_framework/routers.py,,,,,https://api.github.com/repos/encode/django-rest-framework,13,6,5,2,4,19,0,0,1,3,0,1,0,0,0,0,0,0,0,2,4.75,0.4615384615384615,4
encode-django-rest-framework-156bd5d/rest_framework/schemas/generators.py,,,,,https://api.github.com/repos/encode/django-rest-framework,13,7,4,2,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7.5,0.5384615384615384,0
encode-django-rest-framework-156bd5d/rest_framework/schemas/inspectors.py,,,,,https://api.github.com/repos/encode/django-rest-framework,5,3,0,2,2,9,0,0,1,1,1,0,0,0,0,0,0,0,0,3,4.5,0.6,2
encode-django-rest-framework-156bd5d/rest_framework/schemas/openapi.py,,,,,https://api.github.com/repos/encode/django-rest-framework,27,16,6,5,2,30,0,0,0,2,1,1,0,0,0,0,0,0,0,3,15.0,0.5925925925925926,2
encode-django-rest-framework-156bd5d/rest_framework/schemas/utils.py,,,,,https://api.github.com/repos/encode/django-rest-framework,3,2,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0.0,0.6666666666666666,0
encode-django-rest-framework-156bd5d/rest_framework/schemas/views.py,,,,,https://api.github.com/repos/encode/django-rest-framework,5,3,2,0,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,3,3.0,0.6,1
encode-django-rest-framework-156bd5d/rest_framework/serializers.py,,,,,https://api.github.com/repos/encode/django-rest-framework,79,11,63,5,10,75,0,0,3,6,0,0,0,0,0,0,0,0,0,2,7.5,0.1392405063291139,9
encode-django-rest-framework-156bd5d/rest_framework/settings.py,,,,,https://api.github.com/repos/encode/django-rest-framework,5,5,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,2,8.0,1.0,1
encode-django-rest-framework-156bd5d/rest_framework/status.py,,,,,https://api.github.com/repos/encode/django-rest-framework,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0
encode-django-rest-framework-156bd5d/rest_framework/templatetags/rest_framework.py,,,,,https://api.github.com/repos/encode/django-rest-framework,14,7,6,1,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,3,18.0,0.5,1
encode-django-rest-framework-156bd5d/rest_framework/test.py,,,,,https://api.github.com/repos/encode/django-rest-framework,18,15,0,3,12,39,0,0,2,11,0,0,1,0,0,0,0,0,0,2,3.25,0.8333333333333334,13
encode-django-rest-framework-156bd5d/rest_framework/throttling.py,,,,,https://api.github.com/repos/encode/django-rest-framework,4,3,0,1,5,16,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3.2,0.75,2
encode-django-rest-framework-156bd5d/rest_framework/urlpatterns.py,,,,,https://api.github.com/repos/encode/django-rest-framework,8,8,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,1.0,0
encode-django-rest-framework-156bd5d/rest_framework/urls.py,,,,,https://api.github.com/repos/encode/django-rest-framework,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0
encode-django-rest-framework-156bd5d/rest_framework/utils/breadcrumbs.py,,,,,https://api.github.com/repos/encode/django-rest-framework,4,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.5,0
encode-django-rest-framework-156bd5d/rest_framework/utils/encoders.py,,,,,https://api.github.com/repos/encode/django-rest-framework,10,3,1,6,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1.0,0.3,2
encode-django-rest-framework-156bd5d/rest_framework/utils/field_mapping.py,,,,,https://api.github.com/repos/encode/django-rest-framework,6,3,2,1,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,3,11.0,0.5,0
encode-django-rest-framework-156bd5d/rest_framework/utils/formatting.py,,,,,https://api.github.com/repos/encode/django-rest-framework,5,3,1,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7.0,0.6,0
encode-django-rest-framework-156bd5d/rest_framework/utils/html.py,,,,,https://api.github.com/repos/encode/django-rest-framework,2,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.5,0
encode-django-rest-framework-156bd5d/rest_framework/utils/humanize_datetime.py,,,,,https://api.github.com/repos/encode/django-rest-framework,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,1.0,0
encode-django-rest-framework-156bd5d/rest_framework/utils/json.py,,,,,https://api.github.com/repos/encode/django-rest-framework,2,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0
encode-django-rest-framework-156bd5d/rest_framework/utils/mediatypes.py,,,,,https://api.github.com/repos/encode/django-rest-framework,1,1,0,0,1,6,0,0,1,0,0,0,0,1,0,0,0,0,0,3,6.0,1.0,1
encode-django-rest-framework-156bd5d/rest_framework/utils/model_meta.py,,,,,https://api.github.com/repos/encode/django-rest-framework,1,0,0,1,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0.0,0.0,0
encode-django-rest-framework-156bd5d/rest_framework/utils/representation.py,,,,,https://api.github.com/repos/encode/django-rest-framework,4,3,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.75,0
encode-django-rest-framework-156bd5d/rest_framework/utils/serializer_helpers.py,,,,,https://api.github.com/repos/encode/django-rest-framework,5,2,0,3,6,26,0,0,1,4,0,0,0,1,0,0,0,0,0,3,4.333333333333333,0.4,5
encode-django-rest-framework-156bd5d/rest_framework/utils/timezone.py,,,,,https://api.github.com/repos/encode/django-rest-framework,3,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0
encode-django-rest-framework-156bd5d/rest_framework/utils/urls.py,,,,,https://api.github.com/repos/encode/django-rest-framework,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.5,0
encode-django-rest-framework-156bd5d/rest_framework/validators.py,,,,,https://api.github.com/repos/encode/django-rest-framework,6,4,2,0,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4.0,0.6666666666666666,1
